# data of TPKProject ZxxVar:10% ZxyVar:5% ZyxVar:5% ZyyVar:10%
# Periods(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error Azimuth
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0
> 31.8681944 99.0660278
> 48 88
85.4700854700855  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXY 0.74835 1.5749 1E5 0
85.4700854700855  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYX -0.15682 -0.45893 1E5 0
85.4700854700855  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYY 0.14934 0.18535 1E5 0
56.8181818181818  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXX -0.3602 -1.4731 1E5 0
56.8181818181818  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXY 1.0039 2.3846 1E5 0
56.8181818181818  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYX -0.15441 -0.54837 1E5 0
56.8181818181818  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYY 0.25483 0.26839 1E5 0
42.7350427350427  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXX -0.46193 -1.8961 1E5 0
42.7350427350427  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXY 1.1354 2.7199 1E5 0
42.7350427350427  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYX -0.27475 -0.72836 1E5 0
42.7350427350427  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYY 0.18551 0.28046 1E5 0
28.5714285714286  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXX -0.92629 -2.718 1E5 0
28.5714285714286  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXY 1.5953 3.7399 1E5 0
28.5714285714286  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYX -0.37527 -1.0669 1E5 0
28.5714285714286  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYY 0.52895 0.53409 1E5 0
21.2765957446809  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXX -1.3083 -3.5798 1E5 0
21.2765957446809  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXY 2.1688 5.514 1E5 0
21.2765957446809  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYX -0.47749 -1.2603 1E5 0
21.2765957446809  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYY 0.0011196 0.90661 1E5 0
14.2857142857143  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXX -2.0906 -4.5823 1E5 0
14.2857142857143  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXY 2.7264 6.8759 1E5 0
14.2857142857143  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYX -0.78768 -1.8396 1E5 0
14.2857142857143  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYY 0.3262 0.86219 1E5 0
10.6382978723404  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXX -3.2407 -6.1446 1E5 0
10.6382978723404  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXY 3.7602 8.1693 1E5 0
10.6382978723404  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYX -1.0583 -2.3383 1E5 0
10.6382978723404  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYY -0.51559 1.3566 1E5 0
7.09219858156028  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXX -4.4214 -7.4295 1E5 0
7.09219858156028  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXY 5.4619 9.7379 1E5 0
7.09219858156028  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYX -1.5626 -2.8151 1E5 0
7.09219858156028  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYY 0.67981 1.4922 1E5 0
5.3475935828877  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXX -5.7977 -8.1267 1E5 0
5.3475935828877  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXY 7.6741 12.259 1E5 0
5.3475935828877  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYX -2.0906 -3.4904 1E5 0
5.3475935828877  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYY 0.24094 1.2571 1E5 0
3.55871886120996  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXX -7.763 -9.9627 1E5 0
3.55871886120996  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXY 10.088 14.127 1E5 0
3.55871886120996  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYX -2.5154 -4.0495 1E5 0
3.55871886120996  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYY 1.9737 1.3196 1E5 0
2.7027027027027  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXX -9.4989 -11.054 1E5 0
2.7027027027027  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXY 12.216 15.67 1E5 0
2.7027027027027  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYX -2.928 -4.3242 1E5 0
2.7027027027027  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYY 1.9968 1.6002 1E5 0
1.78571428571429  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXX -12.314 -12.854 1E5 0
1.78571428571429  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXY 14.36 18.785 1E5 0
1.78571428571429  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYX -3.4864 -5.2849 1E5 0
1.78571428571429  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYY 2.0283 2.1327 1E5 0
1.33333333333333  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXX -14.121 -14.275 1E5 0
1.33333333333333  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXY 16.008 21.986 1E5 0
1.33333333333333  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYX -3.9489 -6.2127 1E5 0
1.33333333333333  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYY 2.53 2.4554 1E5 0
0.884955752212389  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXX -18.244 -16.549 1E5 0
0.884955752212389  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXY 19.748 28.022 1E5 0
0.884955752212389  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYX -4.9996 -7.8679 1E5 0
0.884955752212389  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYY 3.2921 3.4601 1E5 0
0.666666666666667  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXX -19.732 -19.102 1E5 0
0.666666666666667  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZXY 20.828 34.362 1E5 0
0.666666666666667  DGDR101A  31.8681944 99.0660278  -350900 -144800 0 ZYX -5.6991 -9.1657 1E5 0
